Learning rate is 0.01

Optimizer is Adadelta
Epoch & Fidelity & Runtime 
158 0.080048 192.775447
159 0.073443 194.003724
160 0.085164 195.225342
161 0.064101 196.437961
162 0.082524 197.654311
163 0.067521 198.867789
164 0.064112 200.08297
165 0.068692 201.426293
166 0.067692 202.643711
167 0.069344 203.86858
168 0.061775 205.087058
169 0.055796 206.302112
170 0.053731 207.519507
171 0.051302 208.735125
172 0.050161 209.9743
173 0.049817 211.190182
174 0.053622 212.406685
175 0.051255 213.632098
176 0.049685 214.853048
177 0.043402 216.199126
178 0.054383 217.412586
179 0.051684 218.627061
180 0.043827 219.84706
181 0.041416 221.061743
182 0.033504 222.278619
183 0.03536 223.501881
184 0.035091 224.718489
185 0.029193 225.933181
186 0.042074 227.148014
187 0.030158 228.364251
188 0.035045 229.579998
189 0.034572 230.92792
190 0.039681 232.144428
191 0.037352 233.356343
192 0.04111 234.573495
193 0.032852 235.789317
194 0.030004 237.00712
195 0.0311 238.223673
196 0.040239 239.441521
197 0.03195 240.65711
198 0.02844 241.878864
199 0.030278 243.095309
200 0.034188 244.459441
201 0.038287 245.814406
202 0.029083 247.037579
203 0.021751 248.2585
204 0.021635 249.474849
205 0.022161 250.691933
206 0.023417 251.910909
207 0.024398 253.146834
208 0.014839 254.37658
209 0.01495 255.598041
210 0.018728 256.817405
211 0.016922 258.037304
212 0.021184 259.272092
213 0.022037 260.64592
214 0.021284 261.867854
215 0.018254 263.087519
216 0.014215 264.31054
217 0.014613 265.538538
218 0.017182 266.758201
219 0.018732 267.979304
220 0.015045 269.198648
221 0.012543 270.419581
222 0.012865 271.641618
223 0.011273 272.862996
224 0.013523 274.112257
225 0.014905 275.576485
226 0.019181 276.893773
227 0.013613 278.156992
228 0.01289 279.387155
229 0.013036 280.605889
230 0.007592 281.828998
231 0.008581 283.05159
232 0.008028 284.272288
233 0.007402 285.494529
234 0.010702 286.716032
235 0.010118 287.937488
236 0.006674 289.158119
237 0.008696 290.523024
238 0.005956 291.769635
239 0.00671 292.98999
240 0.006453 294.209737
241 0.004416 295.575322
242 0.006319 296.797431
243 0.005784 298.018733
244 0.007194 299.241642
245 0.006289 300.464899

Optimizer is Adamax
Epoch & Fidelity & Runtime 
1 0.221272 1.37086
2 0.303946 2.673676
3 0.36411 3.943
4 0.409533 5.21387
5 0.46465 6.481726
6 0.505612 7.744796
7 0.534803 9.018603
8 0.544356 10.288453
9 0.538323 11.554257
10 0.57486 12.975719
11 0.56882 14.251013
12 0.591248 15.518986
13 0.600957 16.797088
14 0.616961 18.066615
15 0.621373 19.346709
16 0.629874 20.625339
17 0.637325 21.903877
18 0.666563 23.188467
19 0.656115 24.474467
20 0.668766 25.761644
21 0.69093 27.196081
22 0.664417 28.484716
23 0.698491 29.766906
24 0.673999 31.060791
25 0.675216 32.344313
26 0.625582 33.626556
27 0.700297 34.917644
28 0.697974 36.199637
29 0.695955 37.483235
30 0.731881 38.764654
31 0.704919 40.045415
32 0.702428 41.327128
33 0.654006 42.759992
34 0.658128 44.041879
35 0.651239 45.31051
36 0.644236 46.60587
37 0.69082 47.889246
38 0.708874 49.162442
39 0.656766 50.44839
40 0.702142 51.740095
41 0.571287 53.00913
42 0.608049 54.30585
43 0.665968 55.608566
44 0.690336 57.037035
45 0.666165 58.34945
46 0.676112 59.627449
47 0.632397 60.921432
48 0.646069 62.215431
49 0.617297 63.508326
50 0.632356 64.801832
51 0.657731 66.096225
52 0.596669 67.391811
53 0.593823 68.687849
54 0.590715 69.969905
55 0.648109 71.258593
56 0.5678 72.699018
57 0.61671 74.002833
58 0.581346 75.30691
59 0.58643 76.599497
60 0.510324 77.890511
61 0.541906 79.184215
62 0.560671 80.486163
63 0.568806 81.779835
64 0.569012 83.076072
65 0.567462 84.366444
66 0.559976 85.673809
67 0.552245 87.113502
68 0.561219 88.408854
69 0.504913 89.703674
70 0.48956 90.996662
71 0.493638 92.294778
72 0.53515 93.59737
73 0.526343 94.890881
74 0.470961 96.193093
75 0.490404 97.483289
76 0.508872 98.777749
77 0.457673 100.07019
78 0.406178 101.365017
79 0.433473 102.804329
80 0.479057 104.096563
81 0.439465 105.401591
82 0.36168 106.695652
83 0.405884 107.987572
84 0.346061 109.282696
85 0.341127 110.576007
86 0.330447 111.868666
87 0.31087 113.158574
88 0.369741 114.45043
89 0.363206 115.756547
90 0.401978 117.192442
91 0.442174 118.486736
92 0.368456 119.782958
93 0.262363 121.083183
94 0.242992 122.376656
95 0.285422 123.668846
96 0.266035 124.967561
97 0.257744 126.26238
98 0.25422 127.55417
99 0.270144 128.848338
100 0.250373 130.138712
101 0.232705 131.43688
102 0.169306 132.869196
103 0.17613 134.30759
104 0.2062 135.610085
105 0.205294 136.909568
106 0.148317 138.201042
107 0.175605 139.502157
108 0.182059 140.794897
109 0.183368 142.088277
110 0.169364 143.38061
111 0.145401 144.695968
112 0.156838 145.988011
113 0.12237 147.424957
114 0.135699 148.717978
115 0.1242 150.007913
116 0.126911 151.305274
117 0.128672 152.598946
118 0.160282 153.888358
119 0.143379 155.181636
120 0.120144 156.472953
121 0.145135 157.765048
122 0.146539 159.056483
